agency_cd	site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	gw_begin_date	gw_end_date	gw_count_nu	d_top_2
USGS	373358105371301	37.566115250000003	-105.620848400000000	F	NAD83	7605.00	20	NGVD29	53.5	1980-01-07	2020-11-02	469	1.050292968750000
USGS	373400105513001	37.575086100000000	-105.858271099999996	S	NAD83	7545.00	5.	NGVD29	21.0	1948-12-16	2020-01-09	182	0.827636718750000
USGS	373401105414601	37.566948170000003	-105.696683899999996	F	NAD83	7521.40	0.1	NGVD29	36.0	1981-11-21	2005-07-29	364	8.157470703125000
USGS	373407113100801	37.568888889999997	-113.169166700000005	S	NAD83	5512.93	20	NGVD29	250	1935-09-14	2000-03-13	70	1.604735970497131
USGS	373409105555701	37.575557979999999	-105.929744999999997	F	NAD83	7570.00	5.	NGVD29	nodata	1948-04-19	1984-01-17	150	0.500488281250000
USGS	373409106021501	37.576946749999998	-106.038997699999996	S	NAD83	7567.00	.5	NGVD29	10.0	1948-04-19	2007-01-30	166	0.100097700953484
USGS	373410105423701	37.569444439999998	-105.710277800000000	R	NAD83	7516	5	NGVD29	560	1999-09-22	2020-11-17	193	8.992675781250000
USGS	373414101285803	37.570574970000003	-101.483224399999997	T	NAD83	3128.00	1	NGVD29	400	1963-11-06	1980-08-06	132	13.211489677429199
USGS	373419113434201	37.571919999999999	-113.729133300000001	S	NAD83	5325.00	5	NGVD29	100	1950-08-09	2020-03-19	129	1.945068001747131
USGS	373422098063301	37.572794199999997	-98.109507300000004	T	NAD83	1601.00	1	NGVD29	76.0	1955-07	2015-01-14	134	0.951599121093750
USGS	373424105445202	37.573336660000002	-105.748351900000003	F	NAD83	7521.00	2.5	NGVD29	45.5	1968-11-21	2020-11-02	465	5.607666015625000
USGS	373426097222101	37.573905680000003	-97.372823299999993	T	NAD83	1330.00	5.	NGVD29	58.0	1959-04-01	1979-09-18	60	10.409700393676758
USGS	373428077233001	37.574590100000002	-77.391370179999996	F	NAD83	168.00	5.0	NGVD29	275	1988-01-07	2020-12-09	944	3.165366888046265
USGS	373428106073401	37.574447300000003	-106.126694799999996	F	NAD83	7648.00	10	NGVD29	30.5	1979-03-15	2020-11-05	477	0.100097700953484
USGS	373429105554001	37.574724670000002	-105.928355999999994	F	NAD83	7568.00	10	NGVD29	25.0	1974-09-05	2020-11-03	526	0.500488281250000
USGS	373433101320201	37.575852099999999	-101.534335900000002	T	NAD83	3145.00	1.	NGVD29	408	1959-10-27	1996-09-23	91	14.000370025634766
USGS	373433105513201	37.575836090000003	-105.859465599999993	F	NAD83	7547.00	10	NGVD29	30.0	1974-09-05	2020-11-03	536	0.810791015625000
USGS	373435105363601	37.576392869999999	-105.610570300000006	F	NAD83	7514.00	0.1	NGVD29	29.0	1980-09-04	2005-10-19	351	1.147704958915710
USGS	373438106022101	37.577224500000000	-106.039747800000001	T	NAD83	7596.00	2	NGVD29	27.0	1974-09-05	2020-11-03	541	0.100097700953484
USGS	373446113431102	37.579419870000002	-113.720522000000003	S	NAD83	5311.00	10	NGVD29	86.0	1955-03-26	1978-10-05	79	1.989135980606079
USGS	373457106003801	37.581391000000004	-106.021413899999999	M	NAD83	7592	5	NGVD29	2084	1998-06-01	2020-11-18	203	0.100097700953484
USGS	373457113423801	37.583586500000003	-113.704965900000005	F	NAD83	5300.	.01	NGVD29	73.	1941-09-19	2000-03-06	124	2.016602039337158
USGS	373459076510201	37.583199370000003	-76.850240999999997	S	NAD83	101.00	5	NGVD29	437	1972-12-08	2020-12-09	129	9.489146232604980
USGS	373500106020001	37.583335499999997	-106.033914199999998	T	NAD83	7605.00	20	NGVD29	32.0	1947-11-01	1966-05-11	122	0.100097700953484
USGS	373506077171401	37.585278260000003	-77.286891479999994	H	NAD83	175	5.0	NGVD29	265	1988-07-05	2020-11-04	114	4.805939197540283
USGS	373509113101101	37.585811260000000	-113.170505899999995	F	NAD83	5480	5	NGVD29	240	1959-10-21	2020-03-04	72	1.735839962959290
USGS	373527113415101	37.590808600000003	-113.698299000000006	S	NAD83	5285.18	.01	NGVD29	200	1945-08-25	2012-03-12	133	2.081176996231079
USGS	373529098330001	37.591407449999998	-98.550360800000007	F	NAD83	1840.00	5	NGVD29	170	1979-10-10	2015-01-14	72	1.273926019668579
USGS	373530101154601	37.591688069999996	-101.263225800000001	T	NAD83	3066.00	1.	NGVD29	325	1966-02-18	1994-01-07	75	11.537899971008301
USGS	373539104500101	37.594179099999998	-104.834155800000005	S	NAD83	6334.00	.5	NGVD29	646	1951-12	1983-04-25	82	0.099975600838661
USGS	373556100464201	37.598913279999998	-100.778771599999999	T	NAD83	2910.00	1.	NGVD29	250	1964-12-08	2006-01-06	122	13.576479911804199
USGS	373604109284301	37.601109500000000	-109.479287999999997	F	NAD83	5920.00	20	NGVD29	157	1951-08-08	2020-03-26	259	0.099975600838661
USGS	373607077331401	37.602090490000002	-77.553598080000000	S	NAD83	275.00	5	NGVD29	300	1969-05-20	2020-11-04	516	21.464229583740234
USGS	373611113094501	37.601644350000001	-113.163283699999994	S	NAD83	5490	05	NGVD29	365	1953-09-29	2001-03-09	71	1.866943001747131
USGS	373614100331601	37.603912389999998	-100.554875199999998	T	NAD83	2804.00	1.	NGVD29	242	1961-10-03	2011-01-14	122	8.960021972656250
USGS	373617113415101	37.604697100000003	-113.698299199999994	S	NAD83	5271.10	.01	NGVD29	222	1947-09-12	1974-03-29	90	2.396483898162842
USGS	373620106054001	37.605557859999998	-106.095027000000002	T	NAD83	7632.00	5	NGVD29	986	1969-01-20	2020-11-18	147	0.100097700953484
USGS	373626120462601	37.607154360000003	-120.774927599999998	S	NAD83	165.00	5.	NGVD29	540	1968-03-29	2003-03-25	61	0.099998496472836
USGS	373630076312601	37.608472700000000	-76.523561999999998	S	NAD83	40.00	005	NGVD29	730	1974-06-03	2020-11-05	82	7.962320804595947
USGS	373632100065401	37.608910399999999	-100.115415799999994	T	NAD83	2635.00	5	NGVD29	218	1978-08-30	2015-01-06	85	11.228639602661133
USGS	373633106040901	37.609166670000000	-106.069166699999997	F	NAD83	7625	5	NGVD29	199	1999-11-03	2020-10-22	174	0.100097700953484
USGS	373642101011201	37.611690670000002	-101.020446399999997	T	NAD83	3020.00	5.	NGVD29	408	1966-06-06	1997-01-06	63	7.675109863281250
USGS	373643113415301	37.611919149999999	-113.698854800000007	S	NAD83	5265.89	.01	NGVD29	422	1949-07-14	1997-03-03	1065	2.554198980331421
USGS	373644113411501	37.612197000000002	-113.688298900000007	S	NAD83	5256.21	.01	NGVD29	398	1941-09-20	2020-03-19	144	2.654052972793579
USGS	373652099575901	37.614465299999999	-99.966800000000006	T	NAD83	2578.00	5	NGVD29	275	1977-05-01	2015-01-06	91	7.279724121093750
USGS	373654118495401	37.614933600000001	-118.832629699999998	S	NAD83	7095	020	NGVD29	70	1959-09-16	2007-11-07	61	0.100097700953484
USGS	373659099404301	37.616409099999998	-99.679013699999999	T	NAD83	2405.00	1.	NGVD29	120	1976-10-30	2015-01-06	89	4.277344226837158
USGS	373703101334001	37.617517560000003	-101.561558899999994	T	NAD83	3158.00	1.	NGVD29	419	1959-10-01	1998-01-08	191	14.125490188598633
USGS	373704105593401	37.617779290000001	-105.993357399999994	F	NAD83	7590.00	2.5	NGVD29	32.5	1980-03-06	2020-11-03	465	0.190917998552322
USGS	373705106051701	37.618057659999998	-106.088637899999995	F	NAD83	7633.00	2.5	NGVD29	30.0	1980-03-06	2020-11-03	475	0.100097700953484
USGS	373707101292701	37.618629300000002	-101.491280700000004	T	NAD83	3112.00	1.	NGVD29	390	1963-11-06	1996-09-12	186	13.762209892272949
USGS	373708115482201	37.618838400000001	-115.806979699999999	T	NAD83	4910.	10	NGVD29	250.	1966-02-27	2013-03-06	84	1.372558951377869
USGS	373709100374701	37.619190449999998	-100.630155400000007	T	NAD83	2817.00	1.	NGVD29	300	1959-01-06	1998-01-07	101	13.535829544067383
USGS	373709109290401	37.619164670000004	-109.485121699999993	F	NAD83	6080.00	20	NGVD29	158	1952-07-27	2006-03-28	243	0.099975600838661
USGS	373710097244201	37.619459960000000	-97.411990299999999	T	NAD83	1305.00	1	NGVD29	38.0	1964-03-22	1978-09-26	72	9.626434326171875
USGS	373710097244202	37.619459960000000	-97.411990299999999	T	NAD83	1298.00	1	NGVD29	62.0	1979-06-28	1996-03-12	64	9.626434326171875
USGS	373710100521001	37.619468699999999	-100.869885999999994	T	NAD83	2951.00	1	NGVD29	600	1966-10-04	1991-06-11	69	13.838990211486816
USGS	373710113381201	37.619419399999998	-113.637463800000006	S	NAD83	5281.08	.01	NGVD29	344	1950-06-14	2020-03-19	116	3.493530035018921
USGS	373712105422401	37.620002589999999	-105.707239599999994	F	NAD83	7519.80	0.1	NGVD29	35.0	1985-10-01	2005-11-04	147	22.662599563598633
USGS	373712109281701	37.619997949999998	-109.472065700000002	F	NAD83	6090.00	20	NGVD29	165	1952-09-01	2020-03-26	358	0.099975600838661
USGS	373716101250601	37.621130100000002	-101.418780999999996	T	NAD83	3080.00	1.	NGVD29	367	1963-08-01	1988-10-14	162	12.974670410156250
USGS	373716101380902	37.621127899999998	-101.636281800000006	T	NAD83	3225.20	.1	NGVD29	280	1963-11-06	2015-01-04	210	13.804570198059082
USGS	373725109284101	37.623608990000001	-109.478732600000001	F	NAD83	6100.00	20	NGVD29	121	1942-11-06	1977-03-10	927	0.099975600838661
USGS	373729099224501	37.624740860000003	-99.379560100000006	T	NAD83	2270.00	1	NGVD29	175	1977-07-05	1998-01-12	83	1.842041015625000
USGS	373729118532802	37.624656600000002	-118.892075700000007	S	NAD83	7167.39	.01	NGVD29	44	1972-05-17	2007-11-15	152	0.100097700953484
USGS	373730097235301	37.625015400000002	-97.398379000000006	T	NAD83	1290.00	1	NGVD29	83.0	1964-10-20	1984-06-11	82	9.803314208984375
USGS	373734121525901	37.626043600000003	-121.884123700000004	S	NAD83	291.50	.1	NGVD29	150	1955-05-04	1980-10-20	65	0.099998496472836
USGS	373735113393801	37.626363499999997	-113.661353599999998	S	NAD83	5233.36	.01	NGVD29	380	1945-04-04	2020-12-08	1236	3.712523937225342
USGS	373737077083201	37.627088270000002	-77.141917399999997	F	NAD83	128.00	5.0	NGVD29	35.0	1978-01-15	2020-09-30	230	21.640260696411133
USGS	373737118501701	37.626877999999998	-118.839019100000002	S	NAD83	7093	.1	NGVD29	70	1984-10-09	2007-11-15	128	0.100097700953484
USGS	373739118582101	37.627435589999997	-118.973466400000007	S	NAD83	7877.79	.1	NGVD29	501	1988-10-16	2005-11-21	184	0.157958999276161
USGS	373740115481001	37.627727100000001	-115.803646400000005	S	NAD83	4850.	10.	NGVD29	170.	1965-08-04	2004-10-12	67	1.401123046875000
USGS	373742118515703	37.628267289999997	-118.866797599999998	S	NAD83	7102.22	.01	NGVD29	125	1984-07-17	2006-07-25	206	0.100097700953484
USGS	373745118554001	37.629101499999997	-118.928743299999994	S	NAD83	7469.84	.01	NGVD29	132	1982-08-05	2020-10-20	262	0.130126997828484
USGS	373745118554002	37.629101499999997	-118.928743299999994	S	NAD83	7470.65	.01	NGVD29	230	1983-08-20	2020-10-20	287	0.130126997828484
USGS	373747121452501	37.629653779999998	-121.758008500000003	S	NAD83	509.10	.1	NGVD29	17.0	1975-12-12	1982-01-29	70	0.100006103515625
USGS	373748105511501	37.630001800000002	-105.854742999999999	U	NAD83	7553	1.6	NAVD88	2150	1999-03-25	2020-11-18	156	0.828857421875000
USGS	373752121202801	37.631041570000001	-121.342163400000004	S	NAD83	205.00	5.	NGVD29	800	1960-03-02	2004-03-23	85	0.099998496472836
USGS	373754112124201	37.631649000000003	-112.212418799999995	S	NAD83	7780.00	20	NGVD29	34.0	1957-03-02	1989-06-26	500	0.100097700953484
USGS	373754118501701	37.631600159999998	-118.839019300000004	S	NAD83	7090.40	.01	NGVD29	98.6	1972-06-07	2020-10-20	243	0.100097700953484
USGS	373756112124301	37.632204539999996	-112.212696600000001	S	NAD83	7780.00	20	NGVD29	52.0	1980-05-31	1990-01-17	70	0.100097700953484
USGS	373756121530601	37.632154499999999	-121.886068199999997	S	NAD83	294.00	.1	NGVD29	40.0	1975-12-17	1981-09-01	63	0.099998496472836
USGS	373758079271601	37.632912599999997	-79.454202699999996	S	NAD83	745.00	10	NGVD29	700	1964-02-25	2020-10-13	1827	0.100006103515625
USGS	373758101313001	37.632795299999998	-101.525447700000001	T	NAD83	3134.00	1.	NGVD29	284	1958-01-17	1987-05-01	116	14.058469772338867
USGS	373758121074101	37.632708149999999	-121.129103299999997	S	NAD83	47.00	2.5	NGVD29	34.0	1963-03-01	2001-11-01	63	0.100000396370888
USGS	373759118474105	37.632988400000002	-118.795685000000006	S	NAD83	6930.83	.1	NGVD29	867	1982-08-24	2007-11-15	76	0.100097700953484
USGS	373802097241801	37.633904059999999	-97.405323499999994	T	NAD83	1293.00	1	NGVD29	82.7	1964-10-20	1996-03-12	133	9.682983398437500
USGS	373802105455201	37.633890899999997	-105.765018900000001	F	NAD83	7522.20	0.1	NGVD29	39.0	1981-09-23	2005-08-25	361	8.116210937500000
USGS	373802105455202	37.633890899999997	-105.765018900000001	F	NAD83	7522.20	0.1	NGVD29	128	1981-09-23	2005-08-25	60	8.116210937500000
USGS	373804105363901	37.634447250000001	-105.611403600000003	F	NAD83	7633.00	0.1	NGVD29	41.0	1980-09-19	2005-09-19	240	1.981201052665710
USGS	373809076342501	37.635973489999998	-76.573286400000001	S	NAD83	20.00	10	NGVD29	552	1970-05-15	2020-01-06	641	6.363298892974854
USGS	373809099080001	37.635851299999999	-99.133718700000003	T	NAD83	2135.00	1	NGVD29	154	1968-05-02	2015-10-29	62	0.447326689958572
USGS	373813115454001	37.634393879999998	-115.783923700000003	M	NAD83	4810.	10.	NGVD29	537.	1966-01-01	2013-03-06	85	1.461426019668579
USGS	373817077282501	37.638200570000002	-77.473317300000005	F	NAD83	180.00	5.0	NGVD29	280	1977-07-15	2020-12-04	208	5.483966827392578
USGS	373817115483301	37.635504240000003	-115.830313700000005	M	NAD83	4890.0	1	NGVD29	250.	1966-01-01	2013-03-06	81	1.469604015350342
USGS	373817121531301	37.637987660000000	-121.888012700000004	S	NAD83	299.50	.1	NGVD29	42.0	1976-02-05	1981-12-21	72	0.099998496472836
USGS	373818118514502	37.638267069999998	-118.863464600000000	S	NAD83	7090	20	NGVD29	44.3	1985-07-10	2007-11-15	127	0.100097700953484
USGS	373818118515001	37.638267089999999	-118.864853499999995	S	NAD83	7080	5	NGVD29	74	1986-08-30	2007-11-15	129	0.100097700953484
USGS	373818118533202	37.638267480000003	-118.893187499999996	S	NAD83	7179.13	.01	NGVD29	100	1978-10-17	2007-11-15	134	0.100097700953484
USGS	373819099040301	37.638629100000003	-99.067882900000001	T	NAD83	2116.90	.1	NGVD29	120	1940-10-26	1965-12-22	132	0.642456114292145
USGS	373820099442701	37.638909200000001	-99.741237799999993	F	NAD83	2370.00	5	NGVD29	51.0	1981-02-09	2015-10-14	118	5.005919933319092
USGS	373825105421503	37.640279970000002	-105.704739500000002	1	NAD83	7524.30	0.1	NGVD29	49.0	1982-01-14	2005-07-27	336	20.429439544677734
USGS	373830105431301	37.525421100000003	-105.721267900000001	F	NAD83	7522.20	0.1	NGVD29	31.0	1981-07-01	2005-09-22	345	0.993164122104645
USGS	373830105500001	37.641668299999999	-105.833909300000002	T	NAD83	7543.00	5	NGVD29	1840	1969-01-21	1997-11-24	112	0.864013671875000
USGS	373830106073001	37.631668900000001	-106.128916799999999	T	NAD83	7661.00	.5	NGVD29	30.0	1946-11-01	1966-05-10	115	0.100097700953484
USGS	373830109283201	37.641664100000000	-109.476232600000003	F	NAD83	6206.60	.11	NAVD88	140	1960-10-20	2020-12-09	2899	0.099975600838661
USGS	373830113090801	37.641643790000003	-113.153006099999999	F	NAD83	5540	10	NGVD29	300	1957-03-15	2000-03-13	61	2.472045898437500
USGS	373830115503201	37.641614980000000	-115.843091900000005	S	NAD83	4879.	10.	NGVD29	280.	1964-09-15	2013-03-06	85	1.548462033271790
USGS	373831099473901	37.641964880000003	-99.794572700000003	T	NAD83	2428.00	1.	NGVD29	147	1977-02-01	2015-01-06	100	5.622742176055908
USGS	373831101303301	37.641961899999998	-101.509614400000004	T	NAD83	3130.00	1.	NGVD29	78.0	1944-08-01	1969-04-14	1412	13.745059967041016
USGS	373834121534301	37.642709760000002	-121.896346300000005	S	NAD83	308.20	0.1	NGVD29	57.0	1975-11-06	1981-12-28	103	0.099998496472836
USGS	373838100053901	37.643910140000003	-100.094581700000006	T	NAD83	2643.00	5	NGVD29	189	1972-03-01	2015-01-06	112	10.064940452575684
USGS	373840121532901	37.644444440000001	-121.893027799999999	5	NAD83	312.80	.1	NGVD29	113	1961-07-31	1981-06-04	191	0.099998496472836
USGS	373841121535801	37.644654160000002	-121.900513000000004	S	NAD83	333.40	.1	NGVD29	61.3	1976-10-06	1981-12-24	105	0.100006103515625
USGS	373842115492301	37.644948499999998	-115.823924800000000	S	NAD83	4850	10	NGVD29	157	1960-08-08	2006-03-21	81	1.473876953125000
USGS	373843121471801	37.645209070000000	-121.789398399999996	S	NAD83	447.30	.1	NGVD29	78.0	1975-01-06	1981-10-27	101	0.100006103515625
USGS	373845075522501	37.645908300000002	-75.873319400000000	1	NAD83	3.00	3	NGVD29	176.00	1977-09-21	2020-12-08	226	0.967882871627808
USGS	373845075522502	37.645964190000001	-75.873266500000000	S	NAD83	3.00	2.5	NGVD29	37.00	1977-09-21	2020-12-08	225	0.967882871627808
USGS	373845075522503	37.645964190000001	-75.873266500000000	S	NAD83	3.00	2.5	NGVD29	95.00	1977-09-21	2020-12-08	224	0.967882871627808
USGS	373849118513001	37.646877990000000	-118.859298199999998	S	NAD83	7062.20	.1	NGVD29	877	1986-05-10	2007-07-17	223	0.100097700953484
USGS	373853101203602	37.648074800000003	-101.343781699999994	T	NAD83	3087.00	1.	NGVD29	303	1959-10-26	1981-10-21	105	10.745670318603516
USGS	373854113351101	37.648308000000000	-113.587184699999995	S	NAD83	5233.22	.01	NGVD29	217	1947-09-14	2000-03-07	110	5.184326171875000
USGS	373854113411501	37.648307150000001	-113.688299299999997	S	NAD83	5226.34	.01	NGVD29	352	1945-08-23	2019-03-12	187	4.921875000000000
USGS	373855105490901	37.648612690000000	-105.819742300000001	F	NAD83	7538.30	0.1	NGVD29	43.0	1982-11-03	2015-11-13	272	0.898925781250000
USGS	373855105490902	37.648612690000000	-105.819742300000001	F	NAD83	7538.30	0.1	NGVD29	113	1982-09-11	2015-11-13	501	0.898925781250000
USGS	373855113130501	37.648588099999998	-113.218840999999998	F	NAD83	5476	5.0	NGVD29	nodata	1940-04-10	1999-11-01	145	2.246093988418579
USGS	373900105490001	37.650001560000000	-105.817242199999995	T	NAD83	7539.00	.5	NGVD29	10.0	1946-09-01	1984-05-24	153	0.898925781250000
USGS	373900105590001	37.633056900000000	-105.966134499999995	T	NAD83	7581.00	.5	NGVD29	10.0	1948-01-01	1964-10-01	136	0.329834014177322
USGS	373900115511001	37.650063889999998	-115.852791699999997	5	NAD83	4895.	10	NGVD29	422.	1967-04-02	2013-03-06	86	1.619873046875000
USGS	373901101573501	37.650291889999998	-101.960177200000004	T	NAD83	3537.00	1	NGVD29	400	1958-01-01	1990-01-10	93	11.462039947509766
USGS	373906118522301	37.651600299999998	-118.874020999999999	S	NAD83	7077	001	NGVD29	152	1985-04-23	2003-04-15	67	0.100097700953484
USGS	373906121525601	37.651598260000000	-121.883290299999999	S	NAD83	323.50	.1	NGVD29	52.0	1961-03-29	1982-01-15	67	0.099998496472836
USGS	373907115461701	37.649671079999997	-115.792257399999997	M	NAD83	4838.	1	NGVD29	250.	1964-05-14	2013-03-06	100	1.404906988143921
USGS	373907118503801	37.651877700000000	-118.844853599999993	S	NAD83	7081.26	0.1	NGVD29	326	1986-05-09	2007-11-14	61	0.100097700953484
USGS	373908112253801	37.652201980000001	-112.427984600000002	F	NAD83	6870	20	NGVD29	577	1962-07-31	2008-03-19	98	0.100097700953484
USGS	373915105393901	37.663001989999998	-105.655349200000003	S	NAD83	7579.00	2	NGVD29	12.0	1967-01-04	2020-01-08	63	7.264403820037842
USGS	373918118481901	37.654932789999997	-118.806241600000007	S	NAD83	6966.00	.01	NGVD29	71	1972-06-02	2007-11-15	80	0.100097700953484
USGS	373919114290401	37.654687000000003	-114.508604399999996	M	NAD83	4460.00	1	NGVD29	118	1965-06-17	2002-10-14	70	0.887206971645355
USGS	373922122071201	37.656043169999997	-122.121075300000001	S	NAD83	30.00	005	NGVD29	87.0	1958-08-18	1978-09	192	0.100000396370888
USGS	373924101302501	37.656683800000003	-101.507392400000001	T	NAD83	3131.00	1.	NGVD29	258	1940-11-29	1996-09-12	1346	13.615539550781250
USGS	373924106082501	37.656668699999997	-106.140861500000000	F	NAD83	7680.00	5.	NGVD29	44.0	1974-09-05	2020-11-03	518	0.100097700953484
USGS	373924118571201	37.656601170000002	-118.954856899999996	S	NAD83	7788.4	0.1	NGVD29	1304	1986-10-21	2007-09-28	199	0.127441406250000
USGS	373927106001501	37.657500949999999	-106.004746299999994	F	NAD83	7596.00	15	NGVD29	9.0	1948-04-22	1987-01-21	155	0.156250000000000
USGS	373928121524901	37.657709140000001	-121.881345800000005	S	NAD83	328.90	.1	NGVD29	72.0	1975-12-05	1981-12-28	61	0.099998496472836
USGS	373929118455405	37.657987849999998	-118.765962700000003	S	NAD83	6870	020	NGVD29	160.0	1982-08-24	2007-11-15	74	0.100097700953484
USGS	373930118491602	37.658266269999999	-118.822075400000003	S	NAD83	7078.99	0.1	NGVD29	315	1983-08-10	2020-11-19	339	0.100097700953484
USGS	373932075452701	37.659020480000002	-75.757151980000003	F	NAD83	47.00	5.0	NGVD29	50.00	1978-09-01	2020-12-08	233	1.354171991348267
USGS	373932075452702	37.659020480000002	-75.757151980000003	F	NAD83	47.00	5.0	NGVD29	180.00	1978-09-01	2020-12-08	212	1.354171991348267
